chat_id,speaker,text,sequence,ticket_id_x,ticket_id_y
CHAT-0032,Customer,Great service!,5,TKT-4216755,TKT-4132108
CHAT-0032,Agent,I understand your concern.,6,TKT-4216755,TKT-4132108
CHAT-0032,Customer,You're really helpful!,7,TKT-4216755,TKT-4132108
CHAT-0032,Agent,I understand your concern.,8,TKT-4216755,TKT-4132108
CHAT-0032,Customer,I appreciate your support.,9,TKT-4216755,TKT-4132108
CHAT-0032,Agent,This should be resolved now.,10,TKT-4216755,TKT-4132108
CHAT-0032,Customer,I appreciate your support.,11,TKT-4216755,TKT-4132108
CHAT-0032,Agent,This should be resolved now.,12,TKT-4216755,TKT-4132108
CHAT-0032,Customer,Thanks for resolving it fast.,13,TKT-4216755,TKT-4132108
CHAT-0032,Agent,Thanks for waiting.,14,TKT-4216755,TKT-4132108
CHAT-0032,Customer,This was quick and easy.,15,TKT-4216755,TKT-4132108
CHAT-0032,Agent,I'll escalate this for you.,16,TKT-4216755,TKT-4132108
CHAT-0032,Customer,"Thank you so much, that helped!",17,TKT-4216755,TKT-4132108
CHAT-0032,Agent,Let me check your account.,18,TKT-4216755,TKT-4132108
CHAT-0032,Customer,You still haven't resolved my issue.,19,TKT-4216755,TKT-4132108
CHAT-0032,Agent,Let me check your account.,20,TKT-4216755,TKT-4132108
CHAT-0032,Customer,Please check and let me know.,21,TKT-4216755,TKT-4132108
CHAT-0032,Agent,Let me check your account.,22,TKT-4216755,TKT-4132108
CHAT-0032,Customer,"Thank you so much, that helped!",23,TKT-4216755,TKT-4132108
CHAT-0032,Agent,Thanks for waiting.,24,TKT-4216755,TKT-4132108
CHAT-0032,Customer,Please check and let me know.,25,TKT-4216755,TKT-4132108
CHAT-0032,Agent,Let me check your account.,26,TKT-4216755,TKT-4132108
CHAT-0032,Customer,I'm really unhappy with this service.,27,TKT-4216755,TKT-4132108
CHAT-0032,Agent,Thanks for waiting.,28,TKT-4216755,TKT-4132108
CHAT-0032,Customer,"Okay, noted.",29,TKT-4216755,TKT-4132108
CHAT-0032,Agent,I’ve shared the update.,30,TKT-4216755,TKT-4132108
CHAT-0032,Customer,I'm checking the issue again.,31,TKT-4216755,TKT-4132108
CHAT-0032,Agent,I'm looking into it for you.,32,TKT-4216755,TKT-4132108
CHAT-0032,Customer,You still haven't resolved my issue.,33,TKT-4216755,TKT-4132108
CHAT-0032,Agent,This should be resolved now.,34,TKT-4216755,TKT-4132108
CHAT-0032,Customer,I just need some clarity on this.,35,TKT-4216755,TKT-4132108
CHAT-0032,Agent,This should be resolved now.,36,TKT-4216755,TKT-4132108
CHAT-0032,Customer,I want to speak to a supervisor.,37,TKT-4216755,TKT-4132108
CHAT-0032,Agent,This should be resolved now.,38,TKT-4216755,TKT-4132108
CHAT-0032,Customer,You still haven't resolved my issue.,39,TKT-4216755,TKT-4132108
CHAT-0032,Agent,I’ve shared the update.,40,TKT-4216755,TKT-4132108
CHAT-0032,Customer,I see. What should I do now?,41,TKT-4216755,TKT-4132108
CHAT-0032,Agent,This should be resolved now.,42,TKT-4216755,TKT-4132108
CHAT-0032,Customer,Can you help me with this?,43,TKT-4216755,TKT-4132108
CHAT-0032,Agent,I’ve shared the update.,44,TKT-4216755,TKT-4132108
CHAT-0032,Customer,I'm really unhappy with this service.,45,TKT-4216755,TKT-4132108
CHAT-0033,Customer,"Okay, noted.",1,TKT-6161035,TKT-2338877
CHAT-0033,Agent,Thanks for waiting.,2,TKT-6161035,TKT-2338877
CHAT-0033,Customer,I'm really unhappy with this service.,3,TKT-6161035,TKT-2338877
CHAT-0033,Agent,Let me check your account.,4,TKT-6161035,TKT-2338877
CHAT-0033,Customer,This is unacceptable.,5,TKT-6161035,TKT-2338877
CHAT-0033,Agent,I'll escalate this for you.,6,TKT-6161035,TKT-2338877
CHAT-0033,Customer,This is unacceptable.,7,TKT-6161035,TKT-2338877
CHAT-0033,Agent,I understand your concern.,8,TKT-6161035,TKT-2338877
CHAT-0033,Customer,I see. What should I do now?,9,TKT-6161035,TKT-2338877
CHAT-0033,Agent,I'm looking into it for you.,10,TKT-6161035,TKT-2338877
CHAT-0033,Customer,You still haven't resolved my issue.,11,TKT-6161035,TKT-2338877
CHAT-0033,Agent,Let me check your account.,12,TKT-6161035,TKT-2338877
CHAT-0033,Customer,Terrible support.,13,TKT-6161035,TKT-2338877
CHAT-0033,Agent,I’ve shared the update.,14,TKT-6161035,TKT-2338877
CHAT-0033,Customer,"Okay, noted.",15,TKT-6161035,TKT-2338877
CHAT-0033,Agent,Let me check your account.,16,TKT-6161035,TKT-2338877
CHAT-0033,Customer,Thanks for resolving it fast.,17,TKT-6161035,TKT-2338877
CHAT-0033,Agent,Let me check your account.,18,TKT-6161035,TKT-2338877
CHAT-0033,Customer,This was quick and easy.,19,TKT-6161035,TKT-2338877
CHAT-0033,Agent,I'll escalate this for you.,20,TKT-6161035,TKT-2338877
CHAT-0033,Customer,I appreciate your support.,21,TKT-6161035,TKT-2338877
CHAT-0033,Agent,Thanks for waiting.,22,TKT-6161035,TKT-2338877
CHAT-0033,Customer,This is getting frustrating.,23,TKT-6161035,TKT-2338877
CHAT-0033,Agent,I’ve shared the update.,24,TKT-6161035,TKT-2338877
CHAT-0033,Customer,I just need some clarity on this.,25,TKT-6161035,TKT-2338877
CHAT-0033,Agent,I'm looking into it for you.,26,TKT-6161035,TKT-2338877
CHAT-0033,Customer,"Okay, noted.",27,TKT-6161035,TKT-2338877
CHAT-0033,Agent,I’ve shared the update.,28,TKT-6161035,TKT-2338877
CHAT-0033,Customer,I want to speak to a supervisor.,29,TKT-6161035,TKT-2338877
CHAT-0033,Agent,I’ve shared the update.,30,TKT-6161035,TKT-2338877
CHAT-0033,Customer,Great service!,31,TKT-6161035,TKT-2338877
CHAT-0033,Agent,Thanks for waiting.,32,TKT-6161035,TKT-2338877
CHAT-0033,Customer,I appreciate your support.,33,TKT-6161035,TKT-2338877
CHAT-0033,Agent,I'll escalate this for you.,34,TKT-6161035,TKT-2338877
CHAT-0033,Customer,Waiting for your response.,35,TKT-6161035,TKT-2338877
CHAT-0033,Agent,Let me check your account.,36,TKT-6161035,TKT-2338877
CHAT-0033,Customer,I'm checking the issue again.,37,TKT-6161035,TKT-2338877
CHAT-0033,Agent,Let me check your account.,38,TKT-6161035,TKT-2338877
CHAT-0033,Customer,"Okay, noted.",39,TKT-6161035,TKT-2338877
CHAT-0033,Agent,I'll escalate this for you.,40,TKT-6161035,TKT-2338877
CHAT-0033,Customer,I'm checking the issue again.,41,TKT-6161035,TKT-2338877
CHAT-0033,Agent,I’ve shared the update.,42,TKT-6161035,TKT-2338877
CHAT-0033,Customer,This was quick and easy.,43,TKT-6161035,TKT-2338877
CHAT-0033,Agent,This should be resolved now.,44,TKT-6161035,TKT-2338877
CHAT-0033,Customer,Please check and let me know.,45,TKT-6161035,TKT-2338877
CHAT-0034,Customer,Terrible support.,1,TKT-7372523,TKT-9020462
CHAT-0034,Agent,I’ve shared the update.,2,TKT-7372523,TKT-9020462
CHAT-0034,Customer,I just need some clarity on this.,3,TKT-7372523,TKT-9020462
CHAT-0034,Agent,I’ve shared the update.,4,TKT-7372523,TKT-9020462
CHAT-0034,Customer,Can you help me with this?,5,TKT-7372523,TKT-9020462
CHAT-0034,Agent,This should be resolved now.,6,TKT-7372523,TKT-9020462
CHAT-0034,Customer,"Thank you so much, that helped!",7,TKT-7372523,TKT-9020462
CHAT-0034,Agent,I'm looking into it for you.,8,TKT-7372523,TKT-9020462
CHAT-0034,Customer,Please check and let me know.,9,TKT-7372523,TKT-9020462
CHAT-0034,Agent,I’ve shared the update.,10,TKT-7372523,TKT-9020462
CHAT-0034,Customer,I'm really unhappy with this service.,11,TKT-7372523,TKT-9020462
CHAT-0034,Agent,This should be resolved now.,12,TKT-7372523,TKT-9020462
CHAT-0034,Customer,"Okay, noted.",13,TKT-7372523,TKT-9020462
CHAT-0034,Agent,I'll escalate this for you.,14,TKT-7372523,TKT-9020462
CHAT-0034,Customer,Terrible support.,15,TKT-7372523,TKT-9020462
CHAT-0034,Agent,I understand your concern.,16,TKT-7372523,TKT-9020462
CHAT-0034,Customer,I appreciate your support.,17,TKT-7372523,TKT-9020462
CHAT-0034,Agent,I’ve shared the update.,18,TKT-7372523,TKT-9020462
CHAT-0034,Customer,Great service!,19,TKT-7372523,TKT-9020462
CHAT-0034,Agent,Thanks for waiting.,20,TKT-7372523,TKT-9020462
CHAT-0034,Customer,Terrible support.,21,TKT-7372523,TKT-9020462
CHAT-0034,Agent,Thanks for waiting.,22,TKT-7372523,TKT-9020462
CHAT-0034,Customer,"All good now, thanks!",23,TKT-7372523,TKT-9020462
CHAT-0034,Agent,Let me check your account.,24,TKT-7372523,TKT-9020462
CHAT-0034,Customer,This was quick and easy.,25,TKT-7372523,TKT-9020462
CHAT-0034,Agent,I understand your concern.,26,TKT-7372523,TKT-9020462
CHAT-0034,Customer,I want to speak to a supervisor.,27,TKT-7372523,TKT-9020462
CHAT-0034,Agent,Thanks for waiting.,28,TKT-7372523,TKT-9020462
CHAT-0034,Customer,This was quick and easy.,29,TKT-7372523,TKT-9020462
CHAT-0034,Agent,Thanks for waiting.,30,TKT-7372523,TKT-9020462
CHAT-0034,Customer,I'm checking the issue again.,31,TKT-7372523,TKT-9020462
CHAT-0034,Agent,Let me check your account.,32,TKT-7372523,TKT-9020462
CHAT-0034,Customer,Why do I need to repeat myself?,33,TKT-7372523,TKT-9020462
CHAT-0034,Agent,I'll escalate this for you.,34,TKT-7372523,TKT-9020462
CHAT-0034,Customer,I'm really unhappy with this service.,35,TKT-7372523,TKT-9020462
CHAT-0034,Agent,I’ve shared the update.,36,TKT-7372523,TKT-9020462
CHAT-0034,Customer,You still haven't resolved my issue.,37,TKT-7372523,TKT-9020462
CHAT-0034,Agent,Let me check your account.,38,TKT-7372523,TKT-9020462
CHAT-0034,Customer,Can you help me with this?,39,TKT-7372523,TKT-9020462
CHAT-0034,Agent,I'm looking into it for you.,40,TKT-7372523,TKT-9020462
CHAT-0034,Customer,"All good now, thanks!",41,TKT-7372523,TKT-9020462
CHAT-0034,Agent,I'm looking into it for you.,42,TKT-7372523,TKT-9020462
CHAT-0034,Customer,You still haven't resolved my issue.,43,TKT-7372523,TKT-9020462
CHAT-0034,Agent,Thanks for waiting.,44,TKT-7372523,TKT-9020462
CHAT-0034,Customer,I appreciate your support.,45,TKT-7372523,TKT-9020462
CHAT-0035,Customer,"All good now, thanks!",1,TKT-7564410,TKT-4306029
CHAT-0035,Agent,I understand your concern.,2,TKT-7564410,TKT-4306029
CHAT-0035,Customer,You still haven't resolved my issue.,3,TKT-7564410,TKT-4306029
CHAT-0035,Agent,I'll escalate this for you.,4,TKT-7564410,TKT-4306029
CHAT-0035,Customer,I'm checking the issue again.,5,TKT-7564410,TKT-4306029
CHAT-0035,Agent,This should be resolved now.,6,TKT-7564410,TKT-4306029
CHAT-0035,Customer,Why do I need to repeat myself?,7,TKT-7564410,TKT-4306029
CHAT-0035,Agent,Let me check your account.,8,TKT-7564410,TKT-4306029
CHAT-0035,Customer,I'm really unhappy with this service.,9,TKT-7564410,TKT-4306029
CHAT-0035,Agent,Thanks for waiting.,10,TKT-7564410,TKT-4306029
CHAT-0035,Customer,"All good now, thanks!",11,TKT-7564410,TKT-4306029
CHAT-0035,Agent,Let me check your account.,12,TKT-7564410,TKT-4306029
CHAT-0035,Customer,Why do I need to repeat myself?,13,TKT-7564410,TKT-4306029
CHAT-0035,Agent,I'm looking into it for you.,14,TKT-7564410,TKT-4306029
CHAT-0035,Customer,I see. What should I do now?,15,TKT-7564410,TKT-4306029
CHAT-0035,Agent,I'll escalate this for you.,16,TKT-7564410,TKT-4306029
CHAT-0035,Customer,I just need some clarity on this.,17,TKT-7564410,TKT-4306029
CHAT-0035,Agent,I'll escalate this for you.,18,TKT-7564410,TKT-4306029
CHAT-0035,Customer,You still haven't resolved my issue.,19,TKT-7564410,TKT-4306029
CHAT-0035,Agent,Thanks for waiting.,20,TKT-7564410,TKT-4306029
CHAT-0035,Customer,I see. What should I do now?,21,TKT-7564410,TKT-4306029
CHAT-0035,Agent,I’ve shared the update.,22,TKT-7564410,TKT-4306029
CHAT-0035,Customer,This was quick and easy.,23,TKT-7564410,TKT-4306029
CHAT-0035,Agent,I’ve shared the update.,24,TKT-7564410,TKT-4306029
CHAT-0035,Customer,Terrible support.,25,TKT-7564410,TKT-4306029
CHAT-0035,Agent,I'm looking into it for you.,26,TKT-7564410,TKT-4306029
CHAT-0035,Customer,Please check and let me know.,27,TKT-7564410,TKT-4306029
CHAT-0035,Agent,I'll escalate this for you.,28,TKT-7564410,TKT-4306029
CHAT-0035,Customer,"Okay, noted.",29,TKT-7564410,TKT-4306029
CHAT-0035,Agent,Let me check your account.,30,TKT-7564410,TKT-4306029
CHAT-0035,Customer,"Okay, noted.",31,TKT-7564410,TKT-4306029
CHAT-0035,Agent,This should be resolved now.,32,TKT-7564410,TKT-4306029
CHAT-0035,Customer,This was quick and easy.,33,TKT-7564410,TKT-4306029
CHAT-0035,Agent,Let me check your account.,34,TKT-7564410,TKT-4306029
CHAT-0035,Customer,Why do I need to repeat myself?,35,TKT-7564410,TKT-4306029
CHAT-0035,Agent,I'm looking into it for you.,36,TKT-7564410,TKT-4306029
CHAT-0035,Customer,"Okay, noted.",37,TKT-7564410,TKT-4306029
CHAT-0035,Agent,I’ve shared the update.,38,TKT-7564410,TKT-4306029
CHAT-0035,Customer,I see. What should I do now?,39,TKT-7564410,TKT-4306029
CHAT-0035,Agent,I’ve shared the update.,40,TKT-7564410,TKT-4306029
CHAT-0035,Customer,Waiting for your response.,41,TKT-7564410,TKT-4306029
CHAT-0035,Agent,Let me check your account.,42,TKT-7564410,TKT-4306029
CHAT-0035,Customer,This is unacceptable.,43,TKT-7564410,TKT-4306029
CHAT-0035,Agent,I’ve shared the update.,44,TKT-7564410,TKT-4306029
CHAT-0035,Customer,I'm checking the issue again.,45,TKT-7564410,TKT-4306029
CHAT-0036,Customer,I'm checking the issue again.,1,TKT-5274851,TKT-1913114
CHAT-0036,Agent,I understand your concern.,2,TKT-5274851,TKT-1913114
CHAT-0036,Customer,Great service!,3,TKT-5274851,TKT-1913114
CHAT-0036,Agent,Thanks for waiting.,4,TKT-5274851,TKT-1913114
CHAT-0036,Customer,You're really helpful!,5,TKT-5274851,TKT-1913114
CHAT-0036,Agent,I'm looking into it for you.,6,TKT-5274851,TKT-1913114
CHAT-0036,Customer,Why do I need to repeat myself?,7,TKT-5274851,TKT-1913114
CHAT-0036,Agent,I’ve shared the update.,8,TKT-5274851,TKT-1913114
CHAT-0036,Customer,I'm really unhappy with this service.,9,TKT-5274851,TKT-1913114
CHAT-0036,Agent,I understand your concern.,10,TKT-5274851,TKT-1913114
CHAT-0036,Customer,Thanks for resolving it fast.,11,TKT-5274851,TKT-1913114
CHAT-0036,Agent,I’ve shared the update.,12,TKT-5274851,TKT-1913114
CHAT-0036,Customer,You still haven't resolved my issue.,13,TKT-5274851,TKT-1913114
CHAT-0036,Agent,I’ve shared the update.,14,TKT-5274851,TKT-1913114
CHAT-0036,Customer,This was quick and easy.,15,TKT-5274851,TKT-1913114
CHAT-0036,Agent,I understand your concern.,16,TKT-5274851,TKT-1913114
CHAT-0036,Customer,"Thank you so much, that helped!",17,TKT-5274851,TKT-1913114
CHAT-0036,Agent,Thanks for waiting.,18,TKT-5274851,TKT-1913114
CHAT-0036,Customer,Waiting for your response.,19,TKT-5274851,TKT-1913114
CHAT-0036,Agent,This should be resolved now.,20,TKT-5274851,TKT-1913114
CHAT-0036,Customer,I'm checking the issue again.,21,TKT-5274851,TKT-1913114
CHAT-0036,Agent,I’ve shared the update.,22,TKT-5274851,TKT-1913114
CHAT-0036,Customer,Waiting for your response.,23,TKT-5274851,TKT-1913114
CHAT-0036,Agent,I'll escalate this for you.,24,TKT-5274851,TKT-1913114
CHAT-0036,Customer,I'm really unhappy with this service.,25,TKT-5274851,TKT-1913114
CHAT-0036,Agent,This should be resolved now.,26,TKT-5274851,TKT-1913114
CHAT-0036,Customer,I appreciate your support.,27,TKT-5274851,TKT-1913114
CHAT-0036,Agent,Thanks for waiting.,28,TKT-5274851,TKT-1913114
CHAT-0036,Customer,I just need some clarity on this.,29,TKT-5274851,TKT-1913114
CHAT-0036,Agent,I'm looking into it for you.,30,TKT-5274851,TKT-1913114
CHAT-0036,Customer,"Okay, noted.",31,TKT-5274851,TKT-1913114
CHAT-0036,Agent,I'll escalate this for you.,32,TKT-5274851,TKT-1913114
CHAT-0036,Customer,You're really helpful!,33,TKT-5274851,TKT-1913114
CHAT-0036,Agent,Thanks for waiting.,34,TKT-5274851,TKT-1913114
CHAT-0036,Customer,I'm really unhappy with this service.,35,TKT-5274851,TKT-1913114
CHAT-0036,Agent,I'll escalate this for you.,36,TKT-5274851,TKT-1913114
CHAT-0036,Customer,Waiting for your response.,37,TKT-5274851,TKT-1913114
CHAT-0036,Agent,I'll escalate this for you.,38,TKT-5274851,TKT-1913114
CHAT-0036,Customer,I see. What should I do now?,39,TKT-5274851,TKT-1913114
CHAT-0036,Agent,This should be resolved now.,40,TKT-5274851,TKT-1913114
CHAT-0036,Customer,Thanks for resolving it fast.,41,TKT-5274851,TKT-1913114
CHAT-0036,Agent,Let me check your account.,42,TKT-5274851,TKT-1913114
CHAT-0036,Customer,This is unacceptable.,43,TKT-5274851,TKT-1913114
CHAT-0036,Agent,This should be resolved now.,44,TKT-5274851,TKT-1913114
CHAT-0036,Customer,I'm really unhappy with this service.,45,TKT-5274851,TKT-1913114
CHAT-0037,Customer,Please check and let me know.,1,TKT-5382053,TKT-4011180
CHAT-0037,Agent,I'll escalate this for you.,2,TKT-5382053,TKT-4011180
CHAT-0037,Customer,This is getting frustrating.,3,TKT-5382053,TKT-4011180
CHAT-0037,Agent,Let me check your account.,4,TKT-5382053,TKT-4011180
CHAT-0037,Customer,Can you help me with this?,5,TKT-5382053,TKT-4011180
CHAT-0037,Agent,I’ve shared the update.,6,TKT-5382053,TKT-4011180
CHAT-0037,Customer,I'm checking the issue again.,7,TKT-5382053,TKT-4011180
CHAT-0037,Agent,Let me check your account.,8,TKT-5382053,TKT-4011180
CHAT-0037,Customer,Waiting for your response.,9,TKT-5382053,TKT-4011180
CHAT-0037,Agent,Thanks for waiting.,10,TKT-5382053,TKT-4011180
CHAT-0037,Customer,"Okay, noted.",11,TKT-5382053,TKT-4011180
CHAT-0037,Agent,This should be resolved now.,12,TKT-5382053,TKT-4011180
CHAT-0037,Customer,This is getting frustrating.,13,TKT-5382053,TKT-4011180
CHAT-0037,Agent,Let me check your account.,14,TKT-5382053,TKT-4011180
CHAT-0037,Customer,I'm really unhappy with this service.,15,TKT-5382053,TKT-4011180
CHAT-0037,Agent,Thanks for waiting.,16,TKT-5382053,TKT-4011180
CHAT-0037,Customer,I want to speak to a supervisor.,17,TKT-5382053,TKT-4011180
CHAT-0037,Agent,I understand your concern.,18,TKT-5382053,TKT-4011180
CHAT-0037,Customer,I'm really unhappy with this service.,19,TKT-5382053,TKT-4011180
CHAT-0037,Agent,This should be resolved now.,20,TKT-5382053,TKT-4011180
CHAT-0037,Customer,Please check and let me know.,21,TKT-5382053,TKT-4011180
CHAT-0037,Agent,Let me check your account.,22,TKT-5382053,TKT-4011180
CHAT-0037,Customer,Waiting for your response.,23,TKT-5382053,TKT-4011180
CHAT-0037,Agent,I'll escalate this for you.,24,TKT-5382053,TKT-4011180
CHAT-0037,Customer,"Thank you so much, that helped!",25,TKT-5382053,TKT-4011180
CHAT-0037,Agent,I'm looking into it for you.,26,TKT-5382053,TKT-4011180
CHAT-0037,Customer,Why do I need to repeat myself?,27,TKT-5382053,TKT-4011180
CHAT-0037,Agent,This should be resolved now.,28,TKT-5382053,TKT-4011180
CHAT-0037,Customer,I appreciate your support.,29,TKT-5382053,TKT-4011180
CHAT-0037,Agent,I'll escalate this for you.,30,TKT-5382053,TKT-4011180
CHAT-0037,Customer,Please check and let me know.,31,TKT-5382053,TKT-4011180
CHAT-0037,Agent,I'll escalate this for you.,32,TKT-5382053,TKT-4011180
CHAT-0037,Customer,Waiting for your response.,33,TKT-5382053,TKT-4011180
CHAT-0037,Agent,I understand your concern.,34,TKT-5382053,TKT-4011180
CHAT-0037,Customer,Waiting for your response.,35,TKT-5382053,TKT-4011180
CHAT-0037,Agent,I understand your concern.,36,TKT-5382053,TKT-4011180
CHAT-0037,Customer,Waiting for your response.,37,TKT-5382053,TKT-4011180
CHAT-0037,Agent,I’ve shared the update.,38,TKT-5382053,TKT-4011180
CHAT-0037,Customer,This was quick and easy.,39,TKT-5382053,TKT-4011180
CHAT-0037,Agent,Let me check your account.,40,TKT-5382053,TKT-4011180
CHAT-0037,Customer,Terrible support.,41,TKT-5382053,TKT-4011180
CHAT-0037,Agent,I’ve shared the update.,42,TKT-5382053,TKT-4011180
CHAT-0037,Customer,Terrible support.,43,TKT-5382053,TKT-4011180
CHAT-0037,Agent,I'll escalate this for you.,44,TKT-5382053,TKT-4011180
CHAT-0037,Customer,"Thank you so much, that helped!",45,TKT-5382053,TKT-4011180
CHAT-0038,Customer,"All good now, thanks!",1,TKT-3392144,TKT-4469438
CHAT-0038,Agent,This should be resolved now.,2,TKT-3392144,TKT-4469438
CHAT-0038,Customer,Why do I need to repeat myself?,3,TKT-3392144,TKT-4469438
CHAT-0038,Agent,I'll escalate this for you.,4,TKT-3392144,TKT-4469438
CHAT-0038,Customer,I'm checking the issue again.,5,TKT-3392144,TKT-4469438
CHAT-0038,Agent,I’ve shared the update.,6,TKT-3392144,TKT-4469438
CHAT-0038,Customer,You're really helpful!,7,TKT-3392144,TKT-4469438
CHAT-0038,Agent,I understand your concern.,8,TKT-3392144,TKT-4469438
CHAT-0038,Customer,This is unacceptable.,9,TKT-3392144,TKT-4469438
CHAT-0038,Agent,Let me check your account.,10,TKT-3392144,TKT-4469438
CHAT-0038,Customer,Can you help me with this?,11,TKT-3392144,TKT-4469438
CHAT-0038,Agent,I'll escalate this for you.,12,TKT-3392144,TKT-4469438
CHAT-0038,Customer,Why do I need to repeat myself?,13,TKT-3392144,TKT-4469438
CHAT-0038,Agent,I’ve shared the update.,14,TKT-3392144,TKT-4469438
CHAT-0038,Customer,This was quick and easy.,15,TKT-3392144,TKT-4469438
CHAT-0038,Agent,Let me check your account.,16,TKT-3392144,TKT-4469438
CHAT-0038,Customer,I just need some clarity on this.,17,TKT-3392144,TKT-4469438
CHAT-0038,Agent,This should be resolved now.,18,TKT-3392144,TKT-4469438
CHAT-0038,Customer,Waiting for your response.,19,TKT-3392144,TKT-4469438
CHAT-0038,Agent,I’ve shared the update.,20,TKT-3392144,TKT-4469438
CHAT-0038,Customer,Can you help me with this?,21,TKT-3392144,TKT-4469438
CHAT-0038,Agent,I’ve shared the update.,22,TKT-3392144,TKT-4469438
CHAT-0038,Customer,"Okay, noted.",23,TKT-3392144,TKT-4469438
CHAT-0038,Agent,I’ve shared the update.,24,TKT-3392144,TKT-4469438
CHAT-0038,Customer,"All good now, thanks!",25,TKT-3392144,TKT-4469438
CHAT-0038,Agent,Let me check your account.,26,TKT-3392144,TKT-4469438
CHAT-0038,Customer,This is unacceptable.,27,TKT-3392144,TKT-4469438
CHAT-0038,Agent,Let me check your account.,28,TKT-3392144,TKT-4469438
CHAT-0038,Customer,I'm really unhappy with this service.,29,TKT-3392144,TKT-4469438
CHAT-0038,Agent,I understand your concern.,30,TKT-3392144,TKT-4469438
CHAT-0038,Customer,Please check and let me know.,31,TKT-3392144,TKT-4469438
CHAT-0038,Agent,I understand your concern.,32,TKT-3392144,TKT-4469438
CHAT-0038,Customer,This was quick and easy.,33,TKT-3392144,TKT-4469438
CHAT-0038,Agent,Let me check your account.,34,TKT-3392144,TKT-4469438
CHAT-0038,Customer,You still haven't resolved my issue.,35,TKT-3392144,TKT-4469438
CHAT-0038,Agent,I'm looking into it for you.,36,TKT-3392144,TKT-4469438
CHAT-0038,Customer,"Okay, noted.",37,TKT-3392144,TKT-4469438
CHAT-0038,Agent,I'll escalate this for you.,38,TKT-3392144,TKT-4469438
CHAT-0038,Customer,I see. What should I do now?,39,TKT-3392144,TKT-4469438
CHAT-0038,Agent,I’ve shared the update.,40,TKT-3392144,TKT-4469438
CHAT-0038,Customer,I'm checking the issue again.,41,TKT-3392144,TKT-4469438
CHAT-0038,Agent,I'm looking into it for you.,42,TKT-3392144,TKT-4469438
CHAT-0038,Customer,This was quick and easy.,43,TKT-3392144,TKT-4469438
CHAT-0038,Agent,Let me check your account.,44,TKT-3392144,TKT-4469438
CHAT-0038,Customer,Can you help me with this?,45,TKT-3392144,TKT-4469438
CHAT-0039,Customer,I see. What should I do now?,1,TKT-8173508,TKT-4122907
CHAT-0039,Agent,I'll escalate this for you.,2,TKT-8173508,TKT-4122907
CHAT-0039,Customer,I appreciate your support.,3,TKT-8173508,TKT-4122907
CHAT-0039,Agent,Thanks for waiting.,4,TKT-8173508,TKT-4122907
CHAT-0039,Customer,I see. What should I do now?,5,TKT-8173508,TKT-4122907
CHAT-0039,Agent,I’ve shared the update.,6,TKT-8173508,TKT-4122907
CHAT-0039,Customer,"All good now, thanks!",7,TKT-8173508,TKT-4122907
CHAT-0039,Agent,I’ve shared the update.,8,TKT-8173508,TKT-4122907
CHAT-0039,Customer,You still haven't resolved my issue.,9,TKT-8173508,TKT-4122907
CHAT-0039,Agent,Thanks for waiting.,10,TKT-8173508,TKT-4122907
CHAT-0039,Customer,Great service!,11,TKT-8173508,TKT-4122907
CHAT-0039,Agent,Thanks for waiting.,12,TKT-8173508,TKT-4122907
CHAT-0039,Customer,You still haven't resolved my issue.,13,TKT-8173508,TKT-4122907
CHAT-0039,Agent,This should be resolved now.,14,TKT-8173508,TKT-4122907
CHAT-0039,Customer,Why do I need to repeat myself?,15,TKT-8173508,TKT-4122907
CHAT-0039,Agent,I understand your concern.,16,TKT-8173508,TKT-4122907
CHAT-0039,Customer,I'm checking the issue again.,17,TKT-8173508,TKT-4122907
CHAT-0039,Agent,I’ve shared the update.,18,TKT-8173508,TKT-4122907
CHAT-0039,Customer,I'm really unhappy with this service.,19,TKT-8173508,TKT-4122907
CHAT-0039,Agent,I’ve shared the update.,20,TKT-8173508,TKT-4122907
CHAT-0039,Customer,You're really helpful!,21,TKT-8173508,TKT-4122907
CHAT-0039,Agent,I understand your concern.,22,TKT-8173508,TKT-4122907
CHAT-0039,Customer,Why do I need to repeat myself?,23,TKT-8173508,TKT-4122907
CHAT-0039,Agent,I understand your concern.,24,TKT-8173508,TKT-4122907
CHAT-0039,Customer,Please check and let me know.,25,TKT-8173508,TKT-4122907
CHAT-0039,Agent,Thanks for waiting.,26,TKT-8173508,TKT-4122907
CHAT-0039,Customer,Why do I need to repeat myself?,27,TKT-8173508,TKT-4122907
CHAT-0039,Agent,This should be resolved now.,28,TKT-8173508,TKT-4122907
CHAT-0039,Customer,"Thank you so much, that helped!",29,TKT-8173508,TKT-4122907
CHAT-0039,Agent,Let me check your account.,30,TKT-8173508,TKT-4122907
CHAT-0039,Customer,I see. What should I do now?,31,TKT-8173508,TKT-4122907
CHAT-0039,Agent,I'll escalate this for you.,32,TKT-8173508,TKT-4122907
CHAT-0039,Customer,I just need some clarity on this.,33,TKT-8173508,TKT-4122907
CHAT-0039,Agent,I’ve shared the update.,34,TKT-8173508,TKT-4122907
CHAT-0039,Customer,You're really helpful!,35,TKT-8173508,TKT-4122907
CHAT-0039,Agent,I understand your concern.,36,TKT-8173508,TKT-4122907
CHAT-0039,Customer,Waiting for your response.,37,TKT-8173508,TKT-4122907
CHAT-0039,Agent,Let me check your account.,38,TKT-8173508,TKT-4122907
CHAT-0039,Customer,You're really helpful!,39,TKT-8173508,TKT-4122907
